,symbol,exchangeShortName,type
5802,ZENV,NASDAQ,stock
5803,VERA,NASDAQ,stock
5804,EJH,NASDAQ,stock
5805,MCAEU,NASDAQ,stock
5806,HCG,NASDAQ,stock
5807,SPKAU,NASDAQ,stock
5808,MPLN,NYSE,stock
5809,FMIVW,NASDAQ,stock
5810,LEGAW,NASDAQ,stock
5811,GGPIW,NASDAQ,stock
5812,NGCA,NASDAQ,stock
5813,LEGA,NASDAQ,stock
5814,NGCAW,NASDAQ,stock
5815,TBSAW,NASDAQ,stock
5816,TBSA,NASDAQ,stock
5817,GGPI,NASDAQ,stock
5818,GLHAW,NASDAQ,stock
5819,DISA,NASDAQ,stock
5820,CRZN,NASDAQ,stock
5821,DTSTW,NASDAQ,stock
5822,CRZNW,NASDAQ,stock
5823,DISAW,NASDAQ,stock
5824,DCRCW,NASDAQ,stock
5825,DCRC,NASDAQ,stock
5826,SVFD,NASDAQ,stock
5827,DBGIW,NASDAQ,stock
5828,DBGI,NASDAQ,stock
5829,HOL,NASDAQ,stock
5830,MSDAW,NASDAQ,stock
5831,MSDA,NASDAQ,stock
5832,SKYAU,NASDAQ,stock
5833,GIWWU,NASDAQ,stock
5834,FWAC,NASDAQ,stock
5835,RAMMU,NASDAQ,stock
5836,SQSP,NYSE,stock
5837,ACTD,NASDAQ,stock
5838,ACTDW,NASDAQ,stock
5839,AFAQW,NASDAQ,stock
5840,ATVCW,NASDAQ,stock
5841,AFAQ,NASDAQ,stock
5842,VMEO,NASDAQ,stock
5843,ATVC,NASDAQ,stock
5844,JZXN,NASDAQ,stock
5845,TWCBU,NASDAQ,stock
5846,TWCGU,NASDAQ,stock
5847,OTLY,NASDAQ,stock
5848,ACBAW,NASDAQ,stock
5849,ACBA,NASDAQ,stock
5850,PCOR,NYSE,stock
5851,CURI,NASDAQ,stock
5852,TUEM,NASDAQ,stock
5853,BRCN,NASDAQ,stock
5854,SVNIU,NASDAQ,stock
5855,PAY,NYSE,stock
5856,ZIP,NYSE,stock
5857,RSI,NYSE,stock
5858,DYNS,NASDAQ,stock
5859,NMTC,NASDAQ,stock
5860,TIOAW,NASDAQ,stock
5861,TIOA,NASDAQ,stock
5862,SOFI,NASDAQ,stock
5863,SWBK,NYSE,stock
5864,SOFIW,NASDAQ,stock
5865,DLO,NASDAQ,stock
5866,FWAA,NASDAQ,stock
5867,MPACR,NASDAQ,stock
5868,ZME,NYSE,stock
5869,HCNEU,NASDAQ,stock
5870,OGN,NYSE,stock
5871,ACXP,NASDAQ,stock
5872,ALZN,NASDAQ,stock
5873,WKME,NASDAQ,stock
5874,REAX,NASDAQ,stock
5875,HUT,NASDAQ,stock
5876,ISPC,NASDAQ,stock
5877,LYEL,NASDAQ,stock
5878,ME,NASDAQ,stock
5879,MEUSW,NASDAQ,stock
5880,GAME,NASDAQ,stock
5881,MCAE,NASDAQ,stock
5882,TUGC,NASDAQ,stock
5883,BITF,NASDAQ,stock
5884,TUGCW,NASDAQ,stock
5885,GPCOU,NASDAQ,stock
5886,FRX,NYSE,stock
5887,SFT,NASDAQ,stock
5888,BBIG,NASDAQ,stock
5889,CXM,NYSE,stock
5890,YMM,NYSE,stock
5891,MIRO,NASDAQ,stock
5892,BHG,NYSE,stock
5893,GRVI,NASDAQ,stock
5894,GLUE,NASDAQ,stock
5895,VLATW,NASDAQ,stock
5896,VLAT,NASDAQ,stock
5897,BON,NASDAQ,stock
5898,CFLT,NASDAQ,stock
5899,DKDCA,NASDAQ,stock
5900,DKDCW,NASDAQ,stock
5901,MITAU,NASDAQ,stock
5902,FA,NASDAQ,stock
5903,GHRS,NASDAQ,stock
5904,TKNO,NASDAQ,stock
5905,GRPH,NASDAQ,stock
5906,ELEV,NASDAQ,stock
5907,MF,NASDAQ,stock
5908,DOCS,NYSE,stock
5909,NLITU,NASDAQ,stock
5910,FTVIU,NASDAQ,stock
5911,ATIP,NYSE,stock
5912,MCW,NYSE,stock
5913,GMVD,NASDAQ,stock
5914,GMVDW,NASDAQ,stock
5915,BFI,NASDAQ,stock
5916,DDL,NYSE,stock
5917,ASTR,NASDAQ,stock
5918,DALN,NASDAQ,stock
5919,GOBI,NASDAQ,stock
5920,PAYO,NASDAQ,stock
5921,BRIV,NASDAQ,stock
5922,BRIVW,NASDAQ,stock
5923,LZ,NASDAQ,stock
5924,XMTR,NASDAQ,stock
5925,S,NYSE,stock
5926,AVTE,NASDAQ,stock
5927,FICVU,NASDAQ,stock
5928,MCAFU,NASDAQ,stock
5929,THCPU,NASDAQ,stock
5930,CRTD,NASDAQ,stock
5931,TBLA,NASDAQ,stock
5932,IS,NYSE,stock
5933,AGRI,NASDAQ,stock
5934,QSI,NASDAQ,stock
5935,SNTG,NASDAQ,stock
5936,RAMMW,NASDAQ,stock
5937,RAM,NASDAQ,stock
5938,DIDI,NYSE,stock
5939,GWIIU,NASDAQ,stock
5940,UNCY,NASDAQ,stock
5941,ARYE,NASDAQ,stock
5942,NXTP,NASDAQ,stock
5943,IINNW,NASDAQ,stock
5944,IINN,NASDAQ,stock
5945,FXLV,NYSE,stock
5946,SGHT,NASDAQ,stock
5947,CLOEU,NASDAQ,stock
5948,AUVIP,NASDAQ,stock
5949,HCWB,NASDAQ,stock
5950,BRDG,NYSE,stock
5951,ALTO,NASDAQ,stock
5952,INST,NYSE,stock
5953,VTEX,NYSE,stock
5954,ZVIA,NYSE,stock
5955,DEN,NYSE,stock
5956,WFG,NYSE,stock
5957,MKTW,NASDAQ,stock
5958,MKTWW,NASDAQ,stock
5959,HKIT,NASDAQ,stock
5960,BASE,NASDAQ,stock
5961,PFTAU,NASDAQ,stock
5962,TCBC,NASDAQ,stock
5963,KLTR,NASDAQ,stock
5964,DCRDU,NASDAQ,stock
5965,PYCR,NASDAQ,stock
5966,GAMB,NASDAQ,stock
5967,VEEE,NASDAQ,stock
5968,LAW,NYSE,stock
5969,XPOF,NYSE,stock
5970,CRBU,NASDAQ,stock
5971,BLNGU,NASDAQ,stock
5972,OB,NASDAQ,stock
5973,OCEA,NASDAQ,stock
5974,USCB,NASDAQ,stock
5975,CNM,NYSE,stock
5976,CADL,NASDAQ,stock
5977,SOPH,NASDAQ,stock
5978,SSIC,NASDAQ,stock
5979,CTKB,NASDAQ,stock
5980,MQ,NASDAQ,stock
5981,FSELX,NASDAQ,stock
5982,LCID,NASDAQ,stock
5983,CNTX,NASDAQ,stock
5984,MLNK,NYSE,stock
5985,DOLE,NYSE,stock
5986,DUOL,NASDAQ,stock
5987,SNPO,NASDAQ,stock
5988,HOOD,NASDAQ,stock
5989,BCTX,NASDAQ,stock
5990,BBWI,NYSE,stock
5991,ELYM,NASDAQ,stock
5992,WCGC,NASDAQ,stock
5993,NOVVU,NASDAQ,stock
5994,DWACU,NASDAQ,stock
5995,RVACU,NASDAQ,stock
5996,MVST,NASDAQ,stock
5997,VSCO,NYSE,stock
5998,PONOU,NASDAQ,stock
5999,CNTQU,NASDAQ,stock
6000,VCXAU,NASDAQ,stock
6001,TPBAU,NASDAQ,stock
6002,JAQCU,NASDAQ,stock
6003,ASPAU,NASDAQ,stock
6004,RNXT,NASDAQ,stock
6005,PPHPU,NASDAQ,stock
6006,KTTA,NASDAQ,stock
6007,OXACU,NASDAQ,stock
6008,EZFL,NASDAQ,stock
6009,DATS,NASDAQ,stock
6010,TVTX,NASDAQ,stock
6011,DIBS,NASDAQ,stock
6012,TIXT,NYSE,stock
6013,CLVT,NYSE,stock
6014,DTM,NYSE,stock
6015,MNTV,NASDAQ,stock
6016,OCDX,NASDAQ,stock
6017,BALY,NYSE,stock
6018,UTZ,NYSE,stock
6019,DNMR,NYSE,stock
6020,RADI,NASDAQ,stock
6021,GIC,NYSE,stock
6022,NABL,NYSE,stock
6023,ONTF,NYSE,stock
6024,PRCH,NASDAQ,stock
6025,FDMT,NASDAQ,stock
6026,BVH,NYSE,stock
6027,RYAN,NYSE,stock
6028,FOA,NYSE,stock
6029,CLNN,NASDAQ,stock
6030,FORA,NASDAQ,stock
6031,TLMD,NASDAQ,stock
6032,ARKO,NASDAQ,stock
6033,VOR,NASDAQ,stock
6034,BOLT,NASDAQ,stock
6035,TALS,NASDAQ,stock
6036,ANGN,NASDAQ,stock
6037,MDVL,NASDAQ,stock
6038,GMTX,NASDAQ,stock
6039,PWSC,NYSE,stock
6040,FIGS,NYSE,stock
6041,VERV,NASDAQ,stock
6042,TERN,NASDAQ,stock
6043,COOK,NYSE,stock
6044,YOU,NYSE,stock
6045,DNUT,NASDAQ,stock
6046,PRTG,NASDAQ,stock
6047,TASK,NASDAQ,stock
6048,INAB,NASDAQ,stock
6049,CNVY,NYSE,stock
6050,RXST,NASDAQ,stock
6051,NUVL,NASDAQ,stock
6052,DAWN,NASDAQ,stock
6053,IMRX,NASDAQ,stock
6054,INTA,NASDAQ,stock
6055,LFST,NASDAQ,stock
6056,TCRX,NASDAQ,stock
6057,CYT,NASDAQ,stock
6058,TNYA,NASDAQ,stock
6059,CVRX,NASDAQ,stock
6060,SERA,NASDAQ,stock
6061,OMGA,NASDAQ,stock
6062,IRNT,NYSE,stock
6063,MMAT,NASDAQ,stock
6064,CYTH,NASDAQ,stock
6065,EFTR,NASDAQ,stock
6066,LHDX,NASDAQ,stock
6067,FHLTU,NASDAQ,stock
6068,BNIXU,NASDAQ,stock
6069,SLVRU,NASDAQ,stock
6070,PTRA,NASDAQ,stock
6071,SRAD,NASDAQ,stock
6072,EDNCU,NASDAQ,stock
6073,PAFOU,NASDAQ,stock
6074,TMC,NASDAQ,stock
6075,ONON,NYSE,stock
6076,DH,NASDAQ,stock
6077,BROS,NYSE,stock
6078,TWKS,NASDAQ,stock
6079,DICE,NASDAQ,stock
6080,PRCT,NASDAQ,stock
6081,TYRA,NASDAQ,stock
6082,SIERU,NASDAQ,stock
6083,WINVU,NASDAQ,stock
6084,AEHAU,NASDAQ,stock
6085,CIIGU,NASDAQ,stock
6086,MOTV,NYSE,stock
6087,ZNTE,NASDAQ,stock
6088,ZIM,NYSE,stock
6089,ZETA,NYSE,stock
6090,YMTX,NASDAQ,stock
6091,XOMAP,NASDAQ,stock
6092,WRAP,NASDAQ,stock
6093,WFRD,NASDAQ,stock
6094,WEBR,NYSE,stock
6095,WAFDP,NASDAQ,stock
6096,VYNE,NASDAQ,stock
6097,VWE,NASDAQ,stock
6098,VS,NASDAQ,stock
6099,VINP,NASDAQ,stock
6100,VIA,NASDAQ,stock
6101,VALN,NASDAQ,stock
6102,VAL,NYSE,stock
6103,UPH,NYSE,stock
6104,UP,NYSE,stock
6105,UK,NASDAQ,stock
6106,UGIC,NYSE,stock
6107,TTE,NYSE,stock
6108,TRMR,NASDAQ,stock
6109,TRIN,NASDAQ,stock
6110,TPST,NASDAQ,stock
6111,TEKK,NASDAQ,stock
6112,TCBIO,NASDAQ,stock
6113,TALK,NASDAQ,stock
6114,SVFA,NASDAQ,stock
6115,SVA,NASDAQ,stock
6116,SV,NASDAQ,stock
6117,SUNL,NYSE,stock
6118,STRR,NASDAQ,stock
6119,STPC,NYSE,stock
6120,STGW,NASDAQ,stock
6121,STAB,NASDAQ,stock
6122,SPK,NASDAQ,stock
6123,SPIR,NYSE,stock
6124,SPFR,NYSE,stock
6125,SMFR,NASDAQ,stock
6126,SLGC,NASDAQ,stock
6127,SKIL,NYSE,stock
6128,SIOX,NASDAQ,stock
6129,SIGIP,NASDAQ,stock
6130,SHCR,NASDAQ,stock
6131,SCOA,NASDAQ,stock
6132,SBNYP,NASDAQ,stock
6133,RVPH,NASDAQ,stock
6134,RTPY,NASDAQ,stock
6135,ROT,NYSE,stock
6136,RNW,NASDAQ,stock
6137,RLX,NYSE,stock
6138,RERE,NYSE,stock
6139,REE,NASDAQ,stock
6140,RDW,NYSE,stock
6141,RAAS,NYSE,stock
6142,QRTEP,NASDAQ,stock
6143,PWP,NASDAQ,stock
6144,PV,NYSE,stock
6145,PTRS,NASDAQ,stock
6146,PTPI,NASDAQ,stock
6147,PRTC,NASDAQ,stock
6148,PRPB,NYSE,stock
6149,PNTM,NYSE,stock
6150,PHVS,NASDAQ,stock
6151,PBLA,NASDAQ,stock
6152,OWLT,NYSE,stock
6153,ORGN,NASDAQ,stock
6154,OMIC,NASDAQ,stock
6155,OCUP,NASDAQ,stock
6156,OCA,NYSE,stock
6157,NYXH,NASDAQ,stock
6158,NXU,NYSE,stock
6159,NSTB,NYSE,stock
6160,NSR,NYSE,stock
6161,NOAC,NASDAQ,stock
6162,NMG,NYSE,stock
6163,NISN,NASDAQ,stock
6164,NAUT,NASDAQ,stock
6165,MYPS,NASDAQ,stock
6166,MTAC,NASDAQ,stock
6167,MOLN,NASDAQ,stock
6168,MNDY,NASDAQ,stock
6169,MKFG,NYSE,stock
6170,MCG,NYSE,stock
6171,MAPS,NASDAQ,stock
6172,OPAD,NYSE,stock
6173,LVOX,NASDAQ,stock
6174,LUXA,NASDAQ,stock
6175,LTCH,NASDAQ,stock
6176,LOKB,NYSE,stock
6177,LFTR,NASDAQ,stock
6178,LCAP,NASDAQ,stock
6179,LBRDP,NASDAQ,stock
6180,KTRA,NASDAQ,stock
6181,KSPN,NASDAQ,stock
6182,KPLT,NASDAQ,stock
6183,KAHC,NYSE,stock
6184,JWSM,NYSE,stock
6185,JPM-PK,NYSE,stock
6186,JBI,NYSE,stock
6187,IVAN,NYSE,stock
6188,ISUN,NASDAQ,stock
6189,ISAA,NASDAQ,stock
6190,IPSC,NASDAQ,stock
6191,INVO,NASDAQ,stock
6192,INDP,NASDAQ,stock
6193,INDI,NASDAQ,stock
6194,INCR,NASDAQ,stock
6195,IMCR,NASDAQ,stock
6196,IIAC,NYSE,stock
6197,IAS,NASDAQ,stock
6198,HYZN,NASDAQ,stock
6199,HVBT,NASDAQ,stock
6200,HTOO,NASDAQ,stock
6201,HPK,NASDAQ,stock
6202,HMPT,NASDAQ,stock
6203,HLMN,NASDAQ,stock
6204,HLLY,NYSE,stock
6205,HIVE,NASDAQ,stock
6206,HITI,NASDAQ,stock
6207,HCAR,NASDAQ,stock
6208,HAAC,NASDAQ,stock
6209,GXO,NYSE,stock
6210,GPOR,NYSE,stock
6211,GP,NASDAQ,stock
6212,GFX,NYSE,stock
6213,GENI,NYSE,stock
6214,GEG,NASDAQ,stock
6215,GB,NYSE,stock
6216,FULTP,NASDAQ,stock
6217,FSTX,NASDAQ,stock
6218,FRGAP,NASDAQ,stock
6219,FREY,NYSE,stock
6220,FLYW,NASDAQ,stock
6221,FGF,NASDAQ,stock
6222,FERG,NYSE,stock
6223,FATBB,NASDAQ,stock
6224,EVGO,NASDAQ,stock
6225,EVCM,NASDAQ,stock
6226,EVAX,NASDAQ,stock
6227,EUCR,NASDAQ,stock
6228,ETD,NYSE,stock
6229,ERES,NASDAQ,stock
6230,ERAS,NASDAQ,stock
6231,EQOS,NASDAQ,stock
6232,ENVX,NASDAQ,stock
6233,ENVB,NASDAQ,stock
6234,ELMS,NASDAQ,stock
6235,ELDN,NASDAQ,stock
6236,ECVT,NYSE,stock
6237,DMYI,NYSE,stock
6238,DEH,NYSE,stock
6239,DBDR,NASDAQ,stock
6240,CYTO,NASDAQ,stock
6241,CVII,NYSE,stock
6242,CURV,NYSE,stock
6243,CTAQ,NASDAQ,stock
6244,CSCW,NASDAQ,stock
6245,CSAN,NYSE,stock
6246,CRDL,NASDAQ,stock
6247,CPUH,NYSE,stock
6248,CONX,NASDAQ,stock
6249,CND,NYSE,stock
6250,CMAX,NASDAQ,stock
6251,CLVR,NASDAQ,stock
6252,CGAU,NYSE,stock
6253,CELU,NASDAQ,stock
6254,CCV,NYSE,stock
6255,CBAH,NYSE,stock
6256,CAS,NYSE,stock
6257,CANO,NYSE,stock
6258,BZ,NASDAQ,stock
6259,BTWN,NASDAQ,stock
6260,BRAG,NASDAQ,stock
6261,BPYPM,NASDAQ,stock
6262,BODY,NYSE,stock
6263,BLND,NYSE,stock
6264,BHFAN,NASDAQ,stock
6265,BAMR,NYSE,stock
6266,FORG,NYSE,stock
6267,HHGCU,NASDAQ,stock
6268,TOST,NYSE,stock
6269,STER,NASDAQ,stock
6270,FRSH,NASDAQ,stock
6271,AKA,NYSE,stock
6272,ARGUU,NASDAQ,stock
6273,IPAXU,NASDAQ,stock
6274,BRLT,NASDAQ,stock
6275,SOVO,NASDAQ,stock
6276,ESMT,NYSE,stock
6277,THRN,NASDAQ,stock
6278,RELY,NASDAQ,stock
6279,EVLV,NASDAQ,stock
6280,NRDY,NYSE,stock
6281,HLTH,NASDAQ,stock
6282,AMPL,NASDAQ,stock
6283,SHPW,NYSE,stock
6284,SNT,NASDAQ,stock
6285,VLD,NYSE,stock
6286,BHIL,NYSE,stock
6287,CPAA,NASDAQ,stock
6288,ABOS,NASDAQ,stock
6289,ABSI,NASDAQ,stock
6290,ADGI,NASDAQ,stock
6291,AVTX,NASDAQ,stock
6292,BLFY,NASDAQ,stock
6293,DNAY,NASDAQ,stock
6294,EWCZ,NASDAQ,stock
6295,ICVX,NASDAQ,stock
6296,IMGO,NASDAQ,stock
6297,JANX,NASDAQ,stock
6298,MXCT,NASDAQ,stock
6299,RLYB,NASDAQ,stock
6300,RPID,NASDAQ,stock
6301,VATE,NYSE,stock
6302,NTRBW,NASDAQ,stock
6303,BSKY,NASDAQ,stock
6304,XOS,NASDAQ,stock
6305,WKSP,NASDAQ,stock
6306,VQS,NASDAQ,stock
6307,VLTA,NYSE,stock
6308,VEV,NASDAQ,stock
6309,STVN,NYSE,stock
6310,ROVR,NASDAQ,stock
6311,RKLB,NASDAQ,stock
6312,RBOT,NYSE,stock
6313,QIPT,NASDAQ,stock
6314,OTMO,NASDAQ,stock
6315,OPFI,NYSE,stock
6316,MTTR,NASDAQ,stock
6317,MNTS,NASDAQ,stock
6318,ML,NYSE,stock
6319,LILM,NASDAQ,stock
6320,LIDR,NASDAQ,stock
6321,LICY,NYSE,stock
6322,JOBY,NYSE,stock
6323,HUMA,NASDAQ,stock
6324,HIPO,NYSE,stock
6325,GREE,NASDAQ,stock
6326,FTRP,NASDAQ,stock
6327,FFIE,NASDAQ,stock
6328,DPRO,NASDAQ,stock
6329,DOMA,NYSE,stock
6330,CZOO,NYSE,stock
6331,CYXT,NASDAQ,stock
6332,CMLT,NASDAQ,stock
6333,CLBT,NASDAQ,stock
6334,CIFR,NASDAQ,stock
6335,CCCS,NYSE,stock
6336,BKSY,NYSE,stock
6337,BGRY,NASDAQ,stock
6338,AVPT,NASDAQ,stock
6339,ATY,NASDAQ,stock
6340,ATXS,NASDAQ,stock
6341,ATMR,NYSE,stock
6342,ATAI,NASDAQ,stock
6343,AMBP,NYSE,stock
6344,ALIT,NYSE,stock
6345,ACHR,NYSE,stock
6346,CTRA,NYSE,stock
6347,WOLF,NYSE,stock
6348,XPRO,NYSE,stock
6349,MNDT,NASDAQ,stock
6350,RRX,NYSE,stock
6351,PBAXU,NASDAQ,stock
6352,ISO,NASDAQ,stock
6353,SNCE,NASDAQ,stock
6354,AADI,NASDAQ,stock
6355,AATC,NASDAQ,stock
6356,ACGLN,NASDAQ,stock
6357,AEHL,NASDAQ,stock
6358,IHS,NYSE,stock
6359,BFRI,NASDAQ,stock
6360,SANBU,NASDAQ,stock
6361,ENTFU,NASDAQ,stock
6362,SMAPU,NASDAQ,stock
6363,GTACU,NASDAQ,stock
6364,BMAQU,NASDAQ,stock
6365,TSVTV,NASDAQ,stock
6366,GETVV,NASDAQ,stock
6367,CDAQU,NASDAQ,stock
6368,FNA,NYSE,stock
6369,CING,NASDAQ,stock
6370,FOUNU,NASDAQ,stock
6371,INKT,NASDAQ,stock
6372,AVHIU,NASDAQ,stock
6373,PEPLU,NASDAQ,stock
6374,LUCD,NASDAQ,stock
6375,GTLB,NASDAQ,stock
6376,BEAT,NASDAQ,stock
6377,AEON,NASDAQ,stock
6378,CLST,NASDAQ,stock
6379,BBLGW,NASDAQ,stock
6380,AVDX,NASDAQ,stock
6381,BBLG,NASDAQ,stock
6382,XRTX,NASDAQ,stock
6383,VGFC,NASDAQ,stock
6384,GIACU,NASDAQ,stock
6385,PONO,NASDAQ,stock
6386,PYXS,NASDAQ,stock
6387,SAMAU,NASDAQ,stock
6388,ARBE,NASDAQ,stock
6389,SOPA,NASDAQ,stock
6390,CGTX,NASDAQ,stock
6391,JMACU,NASDAQ,stock
6392,LCW-UN,NYSE,stock
6393,ARBEW,NASDAQ,stock
6394,PONOW,NASDAQ,stock
6395,IXAQU,NASDAQ,stock
6396,THRX,NASDAQ,stock
6397,IFIT,NASDAQ,stock
6398,LTH,NYSE,stock
6399,VLCN,NASDAQ,stock
6400,PCXCU,NASDAQ,stock
6401,OXUS,NASDAQ,stock
6402,AVACU,NASDAQ,stock
6403,OXUSW,NASDAQ,stock
6404,NVEI,NASDAQ,stock
6405,RNERU,NASDAQ,stock
6406,HCDIZ,NASDAQ,stock
6407,LFMDP,NASDAQ,stock
6408,CENQW,NASDAQ,stock
6409,CENQ,NASDAQ,stock
6410,PPHP,NASDAQ,stock
6411,PPHPR,NASDAQ,stock
6412,PPHPW,NASDAQ,stock
6413,WINV,NASDAQ,stock
6414,APMI,NASDAQ,stock
6415,APMIW,NASDAQ,stock
6416,WINVR,NASDAQ,stock
6417,WINVW,NASDAQ,stock
6418,GATEU,NASDAQ,stock
6419,ROIVW,NASDAQ,stock
6420,FWRG,NASDAQ,stock
6421,MTRYU,NASDAQ,stock
6422,EXAI,NASDAQ,stock
6423,OXACW,NASDAQ,stock
6424,VCXA,NASDAQ,stock
6425,OXAC,NASDAQ,stock
6426,JAQCW,NASDAQ,stock
6427,VCXAW,NASDAQ,stock
6428,TPBA,NASDAQ,stock
6429,TPBAW,NASDAQ,stock
6430,DCRD,NASDAQ,stock
6431,JAQC,NASDAQ,stock
6432,ROIV,NASDAQ,stock
6433,TDCX,NYSE,stock
6434,DCRDW,NASDAQ,stock
6435,GTXAP,NASDAQ,stock
6436,AHPAW,NASDAQ,stock
6437,HPLTU,NASDAQ,stock
6438,OLPX,NASDAQ,stock
6439,PROCW,NASDAQ,stock
6440,PROC,NASDAQ,stock
6441,ARTEU,NASDAQ,stock
6442,CPAAW,NASDAQ,stock
6443,NOVVR,NASDAQ,stock
6444,ZDVSV,NASDAQ,stock
6445,AHPA,NASDAQ,stock
6446,NOVVW,NASDAQ,stock
6447,NOVV,NASDAQ,stock
6448,DWACW,NASDAQ,stock
6449,MEKA,NASDAQ,stock
6450,MIGI,NASDAQ,stock
6451,IMBIL,NASDAQ,stock
6452,WRBY,NYSE,stock
6453,GFAI,NASDAQ,stock
6454,GFAIW,NASDAQ,stock
6455,IONM,NASDAQ,stock
6456,LMDX,NASDAQ,stock
6457,LMDXW,NASDAQ,stock
6458,HCVIU,NASDAQ,stock
6459,RVACW,NASDAQ,stock
6460,RVAC,NASDAQ,stock
6461,PAFOR,NASDAQ,stock
6462,STRC,NASDAQ,stock
6463,GLEEW,NASDAQ,stock
6464,GLEE,NASDAQ,stock
6465,STRCW,NASDAQ,stock
6466,PAFO,NASDAQ,stock
6467,ROLLP,NASDAQ,stock
6468,CWAN,NYSE,stock
6469,KDC,NYSE,stock
6470,BWC,NASDAQ,stock
6471,AMCIW,NASDAQ,stock
6472,CHWAW,NASDAQ,stock
6473,AMCI,NASDAQ,stock
6474,BWCAW,NASDAQ,stock
6475,CHWA,NASDAQ,stock
6476,ARBK,NASDAQ,stock
6477,BNNRU,NASDAQ,stock
6478,OXUSU,NASDAQ,stock
6479,DDI,NASDAQ,stock
6480,REVEU,NASDAQ,stock
6481,CHWAU,NASDAQ,stock
6482,SQL,NASDAQ,stock
6483,CCAIU,NASDAQ,stock
6484,MEOAU,NASDAQ,stock
6485,SWSSU,NASDAQ,stock
6486,DRAY,NASDAQ,stock
6487,DRAYW,NASDAQ,stock
6488,NLIT,NASDAQ,stock
6489,NLITW,NASDAQ,stock
6490,GGGVR,NASDAQ,stock
6491,IMAQR,NASDAQ,stock
6492,IMAQ,NASDAQ,stock
6493,IMAQW,NASDAQ,stock
6494,GGGV,NASDAQ,stock
6495,OTMOW,NASDAQ,stock
6496,FTVIW,NASDAQ,stock
6497,FTVI,NASDAQ,stock
6498,CLAY,NASDAQ,stock
6499,DRMA,NASDAQ,stock
6500,CENQU,NASDAQ,stock
6501,AACIU,NASDAQ,stock
6502,APMIU,NASDAQ,stock
6503,MITAW,NASDAQ,stock
6504,KTTAW,NASDAQ,stock
6505,DRMAW,NASDAQ,stock
6506,DATSW,NASDAQ,stock
6507,CLAYW,NASDAQ,stock
6508,MITA,NASDAQ,stock
6509,FINW,NASDAQ,stock
6510,SRZN,NASDAQ,stock
6511,SSBK,NASDAQ,stock
6512,SRZNW,NASDAQ,stock
6513,PETV,NASDAQ,stock
6514,PETVW,NASDAQ,stock
6515,CPAAU,NASDAQ,stock
6516,ROCGU,NASDAQ,stock
6517,CDRE,NYSE,stock
6518,GLEEU,NASDAQ,stock
6519,OBT,NASDAQ,stock
6520,BBCO,NYSE,stock
6521,BWCAU,NASDAQ,stock
6522,AMCIU,NASDAQ,stock
6523,RSKD,NYSE,stock
6524,SWAGU,NASDAQ,stock
6525,IMAQU,NASDAQ,stock
6526,DALS,NASDAQ,stock
6527,MEACU,NASDAQ,stock
6528,APTMU,NASDAQ,stock
6529,ALTU,NASDAQ,stock
6530,AMAM,NYSE,stock
6531,ANEB,NASDAQ,stock
6532,APGB,NYSE,stock
6533,ASAI,NYSE,stock
6534,ASZ,NYSE,stock
6535,ATA,NYSE,stock
6536,ENJY,NASDAQ,stock
6537,BKKT,NYSE,stock
6538,ATNF,NASDAQ,stock
6539,AUS,NYSE,stock
6540,NVTS,NASDAQ,stock
6541,NVTSW,NASDAQ,stock
6542,ARIS,NYSE,stock
6543,ZWS,NYSE,stock
6544,GET,NASDAQ,stock
6545,BBLN,NYSE,stock
6546,BTB,NASDAQ,stock
6547,CCSI,NASDAQ,stock
6548,DTRTW,NASDAQ,stock
6549,CNEY,NASDAQ,stock
6550,WE,NYSE,stock
6551,LYLTV,NASDAQ,stock
6552,MRAI,NASDAQ,stock
6553,SABS,NASDAQ,stock
6554,SABSW,NASDAQ,stock
6555,RDBX,NASDAQ,stock
6556,RDBXW,NASDAQ,stock
6557,IONQ,NYSE,stock
6558,KWAC,NYSE,stock
6559,DNA,NYSE,stock
6560,DTC,NYSE,stock
6561,ADF,NYSE,stock
6562,QNRX,NASDAQ,stock
6563,BTTX,NASDAQ,stock
6564,CYN,NASDAQ,stock
6565,MLKN,NASDAQ,stock
6566,LTRY,NASDAQ,stock
6567,LTRYW,NASDAQ,stock
6568,FSNB,NYSE,stock
6569,KD,NYSE,stock
6570,SLNH,NASDAQ,stock
6571,MULN,NASDAQ,stock
6572,AUR,NASDAQ,stock
6573,AUROW,NASDAQ,stock
6574,TSVT,NASDAQ,stock
6575,CIAN,NYSE,stock
6576,NRDS,NASDAQ,stock
6577,FLNC,NASDAQ,stock
6578,ARQQ,NASDAQ,stock
6579,DRUG,NASDAQ,stock
6580,KPRX,NASDAQ,stock
6581,TCBX,NASDAQ,stock
6582,EXFY,NASDAQ,stock
6583,RIVN,NASDAQ,stock
6584,WEAV,NYSE,stock
6585,DERM,NASDAQ,stock
6586,ROCC,NASDAQ,stock
6587,SLVM,NYSE,stock
6588,SNDA,NYSE,stock
6589,SMAP,NASDAQ,stock
6590,USER,NYSE,stock
6591,VBNK,NASDAQ,stock
6592,BLZE,NASDAQ,stock
6593,BIRD,NASDAQ,stock
6594,TROO,NASDAQ,stock
6595,SG,NYSE,stock
6596,GFS,NASDAQ,stock
6597,KLC,NYSE,stock
6598,LGTOU,NASDAQ,stock
6599,VHNAU,NASDAQ,stock
6600,AERC,NASDAQ,stock
6601,DGHI,NASDAQ,stock
6602,UDMY,NASDAQ,stock
